FILE	FLAG	POST	VALUE	SOURCE	DESTINATION
Holy-Bible---English---King-James-Version				http://ebible.org/epub/eng-kjv2006.epub	Holy-Bible---English---King-James-Version---Source-Edition.epub
Holy-Bible---English---King-James-Version				http://ebible.org/pdf/eng-kjv2006/eng-kjv2006_prt.pdf	Holy-Bible---English---King-James-Version---Source-Edition.pdf
Holy-Bible---English---King-James-Version				http://ebible.org/Scriptures/eng-kjv2006_vpl.zip	Holy-Bible---English---King-James-Version---Source-Edition.VPL.zip
Holy-Bible---English---King-James-Version-American	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/AKJV.zip	Holy-Bible---English---King-James-Version-American---Source-Edition.SWORD.zip
Holy-Bible---English---King-James-Version-Updated	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/UKJV.zip	Holy-Bible---English---King-James-Version-Updated---Source-Edition.SWORD.zip
Holy-Bible---English---LXX2012-U-S-English				http://ebible.org/sword/zip/engLXX2012eb.zip	Holy-Bible---English---LXX2012-U-S-English---Source-Edition.SWORD.zip
Holy-Bible---English---LXX2012-U-S-English				http://ebible.org/epub/eng-lxx2012.epub	Holy-Bible---English---LXX2012-U-S-English---Source-Edition.epub
Holy-Bible---English---LXX2012-U-S-English				http://ebible.org/pdf/eng-lxx2012/eng-lxx2012_prt.pdf	Holy-Bible---English---LXX2012-U-S-English---Source-Edition.pdf
Holy-Bible---English---LXX2012-U-S-English				./aion_source/Holy-Bible---English---LXX2012-U-S-English.vpl.zip	Holy-Bible---English---LXX2012-U-S-English---Source-Edition.VPL.zip
Holy-Bible---English---Montgomery-NT	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Montgomery.zip	Holy-Bible---English---Montgomery-NT---Source-Edition.SWORD.zip
Holy-Bible---English---New-Heart-Aramaic				http://www.nheb.net/files/NHEB-NT-AN.txt	Holy-Bible---English---New-Heart-Aramaic---Source-Edition.NHEB.txt
Holy-Bible---English---New-Heart-Jehovah				http://www.nheb.net/files/NHEB-JE.txt	Holy-Bible---English---New-Heart-Jehovah---Source-Edition.NHEB.txt
Holy-Bible---English---New-Heart-Jesus-Messiah				http://www.nheb.net/files/NHEB-JM.txt	Holy-Bible---English---New-Heart-Jesus-Messiah---Source-Edition.NHEB.txt
Holy-Bible---English---New-Heart-Messianic				http://www.nheb.net/files/NHEB-ME.txt	Holy-Bible---English---New-Heart-Messianic---Source-Edition.NHEB.txt
Holy-Bible---English---New-Heart-Standard				http://www.nheb.net/files/NHEB.txt	Holy-Bible---English---New-Heart-Standard---Source-Edition.NHEB.txt
Holy-Bible---English---New-Heart-YHWH				http://www.nheb.net/files/NHEB-YHWH.txt	Holy-Bible---English---New-Heart-YHWH---Source-Edition.NHEB.txt
Holy-Bible---English---One-Unity-Resource-Bible				http://ebible.org/sword/zip/engourb2016eb.zip	Holy-Bible---English---One-Unity-Resource-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---One-Unity-Resource-Bible				http://ebible.org/epub/engourb.epub	Holy-Bible---English---One-Unity-Resource-Bible---Source-Edition.epub
Holy-Bible---English---One-Unity-Resource-Bible				http://ebible.org/pdf/engourb/engourb_prt.pdf	Holy-Bible---English---One-Unity-Resource-Bible---Source-Edition.pdf
Holy-Bible---English---One-Unity-Resource-Bible				http://ebible.org/Scriptures/engourb_vpl.zip	Holy-Bible---English---One-Unity-Resource-Bible---Source-Edition.VPL.zip
Holy-Bible---English---Open-English-Bible-Commonwealth				http://ebible.org/sword/zip/engoebcweb.zip	Holy-Bible---English---Open-English-Bible-Commonwealth---Source-Edition.SWORD.zip
Holy-Bible---English---Open-English-Bible-Commonwealth				http://ebible.org/epub/engoebcw.epub	Holy-Bible---English---Open-English-Bible-Commonwealth---Source-Edition.epub
Holy-Bible---English---Open-English-Bible-Commonwealth				http://ebible.org/pdf/engoebcw/engoebcw_prt.pdf	Holy-Bible---English---Open-English-Bible-Commonwealth---Source-Edition.pdf
Holy-Bible---English---Open-English-Bible-Commonwealth				http://ebible.org/Scriptures/engoebcw_vpl.zip	Holy-Bible---English---Open-English-Bible-Commonwealth---Source-Edition.VPL.zip
Holy-Bible---English---Open-English-Bible-US				http://ebible.org/sword/zip/engoebuseb.zip	Holy-Bible---English---Open-English-Bible-US---Source-Edition.SWORD.zip
Holy-Bible---English---Open-English-Bible-US				http://ebible.org/epub/engoebus.epub	Holy-Bible---English---Open-English-Bible-US---Source-Edition.epub
Holy-Bible---English---Open-English-Bible-US				http://ebible.org/pdf/engoebus/engoebus_prt.pdf	Holy-Bible---English---Open-English-Bible-US---Source-Edition.pdf
Holy-Bible---English---Open-English-Bible-US				http://ebible.org/Scriptures/engoebus_vpl.zip	Holy-Bible---English---Open-English-Bible-US---Source-Edition.VPL.zip
Holy-Bible---English---Revised-Version				http://ebible.org/sword/zip/engRV1895eb.zip	Holy-Bible---English---Revised-Version---Source-Edition.SWORD.zip
Holy-Bible---English---Revised-Version				http://ebible.org/epub/eng-rv.epub	Holy-Bible---English---Revised-Version---Source-Edition.epub
Holy-Bible---English---Revised-Version				http://ebible.org/pdf/eng-rv/eng-rv_prt.pdf	Holy-Bible---English---Revised-Version---Source-Edition.pdf
Holy-Bible---English---Revised-Version				http://ebible.org/Scriptures/eng-rv_vpl.zip	Holy-Bible---English---Revised-Version---Source-Edition.VPL.zip
Holy-Bible---English---Rotherham-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Rotherham.zip	Holy-Bible---English---Rotherham-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---Trans-Trans				http://ebible.org/sword/zip/engT4T2014eb.zip	Holy-Bible---English---Trans-Trans---Source-Edition.SWORD.zip
Holy-Bible---English---Trans-Trans				http://ebible.org/epub/eng-t4t.epub	Holy-Bible---English---Trans-Trans---Source-Edition.epub
Holy-Bible---English---Trans-Trans				http://ebible.org/pdf/eng-t4t/eng-t4t_prt.pdf	Holy-Bible---English---Trans-Trans---Source-Edition.pdf
Holy-Bible---English---Trans-Trans				http://ebible.org/Scriptures/eng-t4t_vpl.zip	Holy-Bible---English---Trans-Trans---Source-Edition.VPL.zip
Holy-Bible---English---Twentieth-Century-NT	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Twenty.zip	Holy-Bible---English---Twentieth-Century-NT---Source-Edition.SWORD.zip
Holy-Bible---English---Tyndale-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Tyndale.zip	Holy-Bible---English---Tyndale-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---Tyndale-Bible				http://ebible.org/epub/engtnt.epub	Holy-Bible---English---Tyndale-Bible---Source-Edition.epub
Holy-Bible---English---Tyndale-Bible				http://ebible.org/pdf/engtnt/engtnt_prt.pdf	Holy-Bible---English---Tyndale-Bible---Source-Edition.pdf
Holy-Bible---English---Unlocked-Literal-Bible				http://ebible.org/sword/zip/engULBeb.zip	Holy-Bible---English---Unlocked-Literal-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---Unlocked-Literal-Bible				http://ebible.org/epub/engULB.epub	Holy-Bible---English---Unlocked-Literal-Bible---Source-Edition.epub
Holy-Bible---English---Unlocked-Literal-Bible				http://ebible.org/pdf/engULB/engULB_prt.pdf	Holy-Bible---English---Unlocked-Literal-Bible---Source-Edition.pdf
Holy-Bible---English---Unlocked-Literal-Bible				http://ebible.org/Scriptures/engULB_vpl.zip	Holy-Bible---English---Unlocked-Literal-Bible---Source-Edition.VPL.zip
Holy-Bible---English---Webster-Bible				https://eBible.org/sword/zip/engwebster1833eb.zip	Holy-Bible---English---Webster-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---Webster-Bible				http://ebible.org/epub/engwebster.epub	Holy-Bible---English---Webster-Bible---Source-Edition.epub
Holy-Bible---English---Webster-Bible				http://ebible.org/pdf/engwebster/engwebster_prt.pdf	Holy-Bible---English---Webster-Bible---Source-Edition.pdf
Holy-Bible---English---Webster-Bible				http://ebible.org/Scriptures/engwebster_vpl.zip	Holy-Bible---English---Webster-Bible---Source-Edition.VPL.zip
Holy-Bible---English---Webster-Bible-Revised	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/RWebster.zip	Holy-Bible---English---Webster-Bible-Revised---Source-Edition.SWORD.zip
Holy-Bible---English---Weymouth-NT				./aion_source/Holy-Bible---English---Weymouth-NT.unbound.zip	Holy-Bible---English---Weymouth-NT---Source-Edition.UNBOUND.zip
Holy-Bible---English---World-English-Bible				http://ebible.org/sword/zip/engWEB2015peb.zip	Holy-Bible---English---World-English-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---World-English-Bible				http://ebible.org/epub/engwebp.epub	Holy-Bible---English---World-English-Bible---Source-Edition.epub
Holy-Bible---English---World-English-Bible				http://ebible.org/pdf/engwebp/engwebp_prt.pdf	Holy-Bible---English---World-English-Bible---Source-Edition.pdf
Holy-Bible---English---World-English-Bible				http://ebible.org/Scriptures/engwebp_vpl.zip	Holy-Bible---English---World-English-Bible---Source-Edition.VPL.zip
Holy-Bible---English---World-English-Bible-British-Edition				http://ebible.org/sword/zip/engWEBBE2015peb.zip	Holy-Bible---English---World-English-Bible-British-Edition---Source-Edition.SWORD.zip
Holy-Bible---English---World-English-Bible-British-Edition				http://ebible.org/epub/engwebpb.epub	Holy-Bible---English---World-English-Bible-British-Edition---Source-Edition.epub
Holy-Bible---English---World-English-Bible-British-Edition				http://ebible.org/pdf/engwebpb/engwebpb_prt.pdf	Holy-Bible---English---World-English-Bible-British-Edition---Source-Edition.pdf
Holy-Bible---English---World-English-Bible-British-Edition				http://ebible.org/Scriptures/engwebpb_vpl.zip	Holy-Bible---English---World-English-Bible-British-Edition---Source-Edition.VPL.zip
Holy-Bible---English---World-Messianic-Bible				http://ebible.org/sword/zip/engWMB2015eb.zip	Holy-Bible---English---World-Messianic-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---World-Messianic-Bible				http://ebible.org/epub/engwmb.epub	Holy-Bible---English---World-Messianic-Bible---Source-Edition.epub
Holy-Bible---English---World-Messianic-Bible				http://ebible.org/pdf/engwmb/engwmb_prt.pdf	Holy-Bible---English---World-Messianic-Bible---Source-Edition.pdf
Holy-Bible---English---World-Messianic-Bible				http://ebible.org/Scriptures/engwmb_vpl.zip	Holy-Bible---English---World-Messianic-Bible---Source-Edition.VPL.zip
Holy-Bible---English---World-Messianic-Bible-British-Edition				http://ebible.org/sword/zip/engWMBB2015eb.zip	Holy-Bible---English---World-Messianic-Bible-British-Edition---Source-Edition.SWORD.zip
Holy-Bible---English---World-Messianic-Bible-British-Edition				http://ebible.org/epub/engwmbb.epub	Holy-Bible---English---World-Messianic-Bible-British-Edition---Source-Edition.epub
Holy-Bible---English---World-Messianic-Bible-British-Edition				http://ebible.org/pdf/engwmbb/engwmbb_prt.pdf	Holy-Bible---English---World-Messianic-Bible-British-Edition---Source-Edition.pdf
Holy-Bible---English---World-Messianic-Bible-British-Edition				http://ebible.org/Scriptures/engwmbb_vpl.zip	Holy-Bible---English---World-Messianic-Bible-British-Edition---Source-Edition.VPL.zip
Holy-Bible---English---Wycliffe-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Wycliffe.zip	Holy-Bible---English---Wycliffe-Bible---Source-Edition.SWORD.zip
Holy-Bible---English---Youngs-Literal-Translation				https://eBible.org/sword/zip/engylt1898eb.zip	Holy-Bible---English---Youngs-Literal-Translation---Source-Edition.SWORD.zip
Holy-Bible---English---Youngs-Literal-Translation				http://ebible.org/epub/engylt.epub	Holy-Bible---English---Youngs-Literal-Translation---Source-Edition.epub
Holy-Bible---English---Youngs-Literal-Translation				http://ebible.org/pdf/engylt/engylt_prt.pdf	Holy-Bible---English---Youngs-Literal-Translation---Source-Edition.pdf
Holy-Bible---English---Youngs-Literal-Translation				http://ebible.org/Scriptures/engylt_vpl.zip	Holy-Bible---English---Youngs-Literal-Translation---Source-Edition.VPL.zip
Holy-Bible---Esperanto---Esperanto-Bible				https://eBible.org/sword/zip/epoeb.zip	Holy-Bible---Esperanto---Esperanto-Bible---Source-Edition.SWORD.zip
Holy-Bible---Esperanto---Esperanto-Bible				http://ebible.org/epub/epo.epub	Holy-Bible---Esperanto---Esperanto-Bible---Source-Edition.epub
Holy-Bible---Esperanto---Esperanto-Bible				http://ebible.org/pdf/epo/epo_prt.pdf	Holy-Bible---Esperanto---Esperanto-Bible---Source-Edition.pdf
Holy-Bible---Esperanto---Esperanto-Bible				http://ebible.org/Scriptures/epo_vpl.zip	Holy-Bible---Esperanto---Esperanto-Bible---Source-Edition.VPL.zip
Holy-Bible---Finnish---Finnish-Bible				./aion_source/Holy-Bible---Finnish---Finnish-Bible.unbound.zip	Holy-Bible---Finnish---Finnish-Bible---Source-Edition.UNBOUND.zip
Holy-Bible---Finnish---Finnish-Pyha-Raamattu				./aion_source/Holy-Bible---Finnish---Finnish-Pyha-Raamattu.unbound.zip	Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Source-Edition.UNBOUND.zip
Holy-Bible---Flemish---Flemish-De-Jonge-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/vlsJoNT.zip	Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Crampon-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreCrampon.zip	Holy-Bible---French---French-Crampon-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Darby-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreJND.zip	Holy-Bible---French---French-Darby-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Khan-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreKhan.zip	Holy-Bible---French---French-Khan-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Louis-Segond-1910-Bible				http://ebible.org/sword/zip/fraLSG1910eb.zip	Holy-Bible---French---French-Louis-Segond-1910-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Louis-Segond-1910-Bible				http://ebible.org/epub/fraLSG.epub	Holy-Bible---French---French-Louis-Segond-1910-Bible---Source-Edition.epub
Holy-Bible---French---French-Louis-Segond-1910-Bible				http://ebible.org/pdf/fraLSG/fraLSG_prt.pdf	Holy-Bible---French---French-Louis-Segond-1910-Bible---Source-Edition.pdf
Holy-Bible---French---French-Louis-Segond-1910-Bible				http://ebible.org/Scriptures/fraLSG_vpl.zip	Holy-Bible---French---French-Louis-Segond-1910-Bible---Source-Edition.VPL.zip
Holy-Bible---French---French-LXX	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreLXX.zip	Holy-Bible---French---French-LXX---Source-Edition.SWORD.zip
Holy-Bible---French---French-Martin				http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreBDM1744.zip	Holy-Bible---French---French-Martin---Source-Edition.SWORD.zip
Holy-Bible---French---French-Martin				./aion_source/Holy-Bible---French---French-Martin.unbound.zip	Holy-Bible---French---French-Martin---Source-Edition.UNBOUND.zip
Holy-Bible---French---French-Oltramare-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreOltramare1874.zip	Holy-Bible---French---French-Oltramare-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Ostervald-Bible				http://ebible.org/sword/zip/fraFOB1744eb.zip	Holy-Bible---French---French-Ostervald-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Ostervald-Bible				http://ebible.org/epub/fra_fob.epub	Holy-Bible---French---French-Ostervald-Bible---Source-Edition.epub
Holy-Bible---French---French-Ostervald-Bible				http://ebible.org/pdf/fra_fob/fra_fob_prt.pdf	Holy-Bible---French---French-Ostervald-Bible---Source-Edition.pdf
Holy-Bible---French---French-Ostervald-Bible				http://ebible.org/Scriptures/fra_fob_vpl.zip	Holy-Bible---French---French-Ostervald-Bible---Source-Edition.VPL.zip
Holy-Bible---French---French-Perret-Gentil-Rilliet	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FrePGR.zip	Holy-Bible---French---French-Perret-Gentil-Rilliet---Source-Edition.SWORD.zip
Holy-Bible---French---French-Stapfer-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreStapfer1889.zip	Holy-Bible---French---French-Stapfer-Bible---Source-Edition.SWORD.zip
Holy-Bible---French---French-Synodale-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/FreSynodale1921.zip	Holy-Bible---French---French-Synodale-Bible---Source-Edition.SWORD.zip
Holy-Bible---German---German-Elberfelder-1871				./aion_source/Holy-Bible---German---German-Elberfelder-1871.unbound.zip	Holy-Bible---German---German-Elberfelder-1871---Source-Edition.UNBOUND.zip
Holy-Bible---German---German-Elberfelder-1905				https://eBible.org/sword/zip/deuelo1905eb.zip	Holy-Bible---German---German-Elberfelder-1905---Source-Edition.SWORD.zip
Holy-Bible---German---German-Elberfelder-1905				http://ebible.org/epub/deuelo.epub	Holy-Bible---German---German-Elberfelder-1905---Source-Edition.epub
Holy-Bible---German---German-Elberfelder-1905				http://ebible.org/pdf/deuelo/deuelo_prt.pdf	Holy-Bible---German---German-Elberfelder-1905---Source-Edition.pdf
Holy-Bible---German---German-Elberfelder-1905				http://ebible.org/Scriptures/deuelo_vpl.zip	Holy-Bible---German---German-Elberfelder-1905---Source-Edition.VPL.zip
Holy-Bible---German---German-Katholiche-Riessler	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/GerGruenewald.zip	Holy-Bible---German---German-Katholiche-Riessler---Source-Edition.SWORD.zip
Holy-Bible---German---German-Kautzsch-Weizsacker				http://ebible.org/sword/zip/deutkw1906eb.zip	Holy-Bible---German---German-Kautzsch-Weizsacker---Source-Edition.SWORD.zip
Holy-Bible---German---German-Kautzsch-Weizsacker				http://ebible.org/epub/deutkw.epub	Holy-Bible---German---German-Kautzsch-Weizsacker---Source-Edition.epub
Holy-Bible---German---German-Kautzsch-Weizsacker				http://ebible.org/pdf/deutkw/deutkw_prt.pdf	Holy-Bible---German---German-Kautzsch-Weizsacker---Source-Edition.pdf
Holy-Bible---German---German-Kautzsch-Weizsacker				http://ebible.org/Scriptures/deutkw_vpl.zip	Holy-Bible---German---German-Kautzsch-Weizsacker---Source-Edition.VPL.zip
Holy-Bible---German---German-Luther-Bible-1545				./aion_source/Holy-Bible---German---German-Luther-Bible-1545.unbound.zip	Holy-Bible---German---German-Luther-Bible-1545---Source-Edition.UNBOUND.zip
Holy-Bible---German---German-Luther-Bible-1912				http://ebible.org/sword/zip/deu1912eb.zip	Holy-Bible---German---German-Luther-Bible-1912---Source-Edition.SWORD.zip
Holy-Bible---German---German-Luther-Bible-1912				http://ebible.org/epub/deu1912.epub	Holy-Bible---German---German-Luther-Bible-1912---Source-Edition.epub
Holy-Bible---German---German-Luther-Bible-1912				http://ebible.org/pdf/deu1912/deu1912_prt.pdf	Holy-Bible---German---German-Luther-Bible-1912---Source-Edition.pdf
Holy-Bible---German---German-Luther-Bible-1912				http://ebible.org/Scriptures/deu1912_vpl.zip	Holy-Bible---German---German-Luther-Bible-1912---Source-Edition.VPL.zip
Holy-Bible---German---German-Reinhardt-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/GerReinhardt.zip	Holy-Bible---German---German-Reinhardt-Bible---Source-Edition.SWORD.zip
Holy-Bible---German---German-Tafel-Bible	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/GerTafel.zip	Holy-Bible---German---German-Tafel-Bible---Source-Edition.SWORD.zip
Holy-Bible---Gourma---Gourma-Bible				https://eBible.org/sword/zip/gux2020eb.zip	Holy-Bible---Gourma---Gourma-Bible---Source-Edition.SWORD.zip
Holy-Bible---Gourma---Gourma-Bible				http://ebible.org/epub/gux.epub	Holy-Bible---Gourma---Gourma-Bible---Source-Edition.epub
Holy-Bible---Gourma---Gourma-Bible				http://ebible.org/pdf/gux/gux_prt.pdf	Holy-Bible---Gourma---Gourma-Bible---Source-Edition.pdf
Holy-Bible---Gourma---Gourma-Bible				http://ebible.org/Scriptures/gux_vpl.zip	Holy-Bible---Gourma---Gourma-Bible---Source-Edition.VPL.zip
Holy-Bible---Gourmantche---Gourmantche-Bible				https://eBible.org/sword/zip/guxg2020eb.zip	Holy-Bible---Gourmantche---Gourmantche-Bible---Source-Edition.SWORD.zip
Holy-Bible---Gourmantche---Gourmantche-Bible				http://ebible.org/epub/guxg.epub	Holy-Bible---Gourmantche---Gourmantche-Bible---Source-Edition.epub
Holy-Bible---Gourmantche---Gourmantche-Bible				http://ebible.org/pdf/guxg/guxg_prt.pdf	Holy-Bible---Gourmantche---Gourmantche-Bible---Source-Edition.pdf
Holy-Bible---Gourmantche---Gourmantche-Bible				http://ebible.org/Scriptures/guxg_vpl.zip	Holy-Bible---Gourmantche---Gourmantche-Bible---Source-Edition.VPL.zip
Holy-Bible---Greek---Greek-Antoniades	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Antoniades.zip	Holy-Bible---Greek---Greek-Antoniades---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Byzantine-Majority				http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Byz.zip	Holy-Bible---Greek---Greek-Byzantine-Majority---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Byzantine-Majority				./aion_source/Holy-Bible---Greek---Greek-Byzantine-Majority.unbound.zip	Holy-Bible---Greek---Greek-Byzantine-Majority---Source-Edition.UNBOUND.zip
Holy-Bible---Greek---Greek-LXX-Septuagint	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/LXX.zip	Holy-Bible---Greek---Greek-LXX-Septuagint---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Majority-Text				http://ebible.org/sword/zip/grcMT2000eb.zip	Holy-Bible---Greek---Greek-Majority-Text---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Majority-Text				http://ebible.org/epub/grcmt.epub	Holy-Bible---Greek---Greek-Majority-Text---Source-Edition.epub
Holy-Bible---Greek---Greek-Majority-Text				http://ebible.org/pdf/grcmt/grcmt_prt.pdf	Holy-Bible---Greek---Greek-Majority-Text---Source-Edition.pdf
Holy-Bible---Greek---Greek-Majority-Text				http://ebible.org/Scriptures/grcmt_vpl.zip	Holy-Bible---Greek---Greek-Majority-Text---Source-Edition.VPL.zip
Holy-Bible---Greek---Greek-Nestle	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Nestle1904.zip	Holy-Bible---Greek---Greek-Nestle---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Pickering-Family-35	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/f35.zip	Holy-Bible---Greek---Greek-Pickering-Family-35---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Textus-Receptus				http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/TR.zip	Holy-Bible---Greek---Greek-Textus-Receptus---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Textus-Receptus				./aion_source/Holy-Bible---Greek---Greek-Textus-Receptus.unbound.zip	Holy-Bible---Greek---Greek-Textus-Receptus---Source-Edition.UNBOUND.zip
Holy-Bible---Greek---Greek-Textus-Receptus-Boyd				https://eBible.org/sword/zip/grctreb.zip	Holy-Bible---Greek---Greek-Textus-Receptus-Boyd---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Textus-Receptus-Boyd				http://ebible.org/epub/grctr.epub	Holy-Bible---Greek---Greek-Textus-Receptus-Boyd---Source-Edition.epub
Holy-Bible---Greek---Greek-Textus-Receptus-Boyd				http://ebible.org/pdf/grctr/grctr_prt.pdf	Holy-Bible---Greek---Greek-Textus-Receptus-Boyd---Source-Edition.pdf
Holy-Bible---Greek---Greek-Textus-Receptus-Boyd				http://ebible.org/Scriptures/grctr_vpl.zip	Holy-Bible---Greek---Greek-Textus-Receptus-Boyd---Source-Edition.VPL.zip
Holy-Bible---Greek---Greek-Textus-Receptus-Elzevir	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Elzevir.zip	Holy-Bible---Greek---Greek-Textus-Receptus-Elzevir---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Tischendorf				http://ebible.org/sword/zip/grcTischeb.zip	Holy-Bible---Greek---Greek-Tischendorf---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Tischendorf				http://ebible.org/epub/grc-tisch.epub	Holy-Bible---Greek---Greek-Tischendorf---Source-Edition.epub
Holy-Bible---Greek---Greek-Tischendorf				http://ebible.org/pdf/grc-tisch/grc-tisch_prt.pdf	Holy-Bible---Greek---Greek-Tischendorf---Source-Edition.pdf
Holy-Bible---Greek---Greek-Tischendorf				http://ebible.org/Scriptures/grc-tisch_vpl.zip	Holy-Bible---Greek---Greek-Tischendorf---Source-Edition.VPL.zip
Holy-Bible---Greek---Greek-Tregelles	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/TNT.zip	Holy-Bible---Greek---Greek-Tregelles---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Westcott-Hort				http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/WHNU.zip	Holy-Bible---Greek---Greek-Westcott-Hort---Source-Edition.SWORD.zip
Holy-Bible---Greek---Greek-Westcott-Hort				./aion_source/Holy-Bible---Greek---Greek-Westcott-Hort.unbound.zip	Holy-Bible---Greek---Greek-Westcott-Hort---Source-Edition.UNBOUND.zip
Holy-Bible---Gujarati---Gujarati-Bible				http://ebible.org/sword/zip/guj2017eb.zip	Holy-Bible---Gujarati---Gujarati-Bible---Source-Edition.SWORD.zip
Holy-Bible---Gujarati---Gujarati-Bible				http://ebible.org/epub/guj2017.epub	Holy-Bible---Gujarati---Gujarati-Bible---Source-Edition.epub
Holy-Bible---Gujarati---Gujarati-Bible				http://ebible.org/pdf/guj2017/guj2017_prt.pdf	Holy-Bible---Gujarati---Gujarati-Bible---Source-Edition.pdf
Holy-Bible---Gujarati---Gujarati-Bible				http://ebible.org/Scriptures/guj2017_vpl.zip	Holy-Bible---Gujarati---Gujarati-Bible---Source-Edition.VPL.zip
Holy-Bible---Haitian---Haitian-Creole-Bible				https://eBible.org/sword/zip/hat1985eb.zip	Holy-Bible---Haitian---Haitian-Creole-Bible---Source-Edition.SWORD.zip
Holy-Bible---Haitian---Haitian-Creole-Bible				http://ebible.org/epub/hat.epub	Holy-Bible---Haitian---Haitian-Creole-Bible---Source-Edition.epub
Holy-Bible---Haitian---Haitian-Creole-Bible				http://ebible.org/pdf/hat/hat_prt.pdf	Holy-Bible---Haitian---Haitian-Creole-Bible---Source-Edition.pdf
Holy-Bible---Haitian---Haitian-Creole-Bible				http://ebible.org/Scriptures/hat_vpl.zip	Holy-Bible---Haitian---Haitian-Creole-Bible---Source-Edition.VPL.zip
Holy-Bible---Hawaiian---Hawaiian-Bible-1868				http://ebible.org/sword/zip/haw1868eb.zip	Holy-Bible---Hawaiian---Hawaiian-Bible-1868---Source-Edition.SWORD.zip
Holy-Bible---Hawaiian---Hawaiian-Bible-1868				http://ebible.org/epub/haw1868.epub	Holy-Bible---Hawaiian---Hawaiian-Bible-1868---Source-Edition.epub
Holy-Bible---Hawaiian---Hawaiian-Bible-1868				http://ebible.org/pdf/haw1868/haw1868_prt.pdf	Holy-Bible---Hawaiian---Hawaiian-Bible-1868---Source-Edition.pdf
Holy-Bible---Hawaiian---Hawaiian-Bible-1868				http://ebible.org/Scriptures/haw1868_vpl.zip	Holy-Bible---Hawaiian---Hawaiian-Bible-1868---Source-Edition.VPL.zip
